#LB_label,#LA_label,#ID,ChargeTransfer,la_Me,la_nB,nO,la_nHM,la_Ui,la_nHAcc,la_AMW,C-041,AMW,nPyrroles,la_Mv,TPSA(NO),la_nF,nRSR,nCt,nHDon,C-033,nPyridines,C-006,la_nX,la_Ms,H-051,nX,la_MW,la_Mp,la_nAB,nF,C-027,nPyrazines,la_C-026,nCIC,ARR,H-049,nArNH2,nH,RBF,la_F-084,nRCO,nCrt,Total_MW,la_nBM,la_nBnz,la_LAI,la_ARR,la_RBF
51,9,C7H11N:BBr3,-0.27362,1.09,1,0,0,0.0,0,62.63,0,5.75,1,1.24,4.93,0,0,0,0,0,0,0,3,2.4,6,0,250.51,1.73,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,359.7,0,0,0,0.0,0.0
51,11,C7H11N:BI3,-0.25052,0.97,1,0,0,0.0,0,97.88,0,5.75,1,1.49,4.93,0,0,0,0,0,0,0,3,1.92,6,0,391.51,2.71,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,500.7,0,0,0,0.0,0.0
52,1,C5H5NF2:AlCl3,-0.12398,1.1,0,0,1,0.0,0,33.33,0,9.01,1,1.16,4.93,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,1,0.625,0,0,5,0.0,0,0,0,250.44,0,0,0,0.0,0.0
52,2,C5H5NF2:AlH3,-0.09898,0.86,0,0,1,0.0,0,7.5,0,9.01,1,0.63,4.93,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,1,0.625,0,0,5,0.0,0,0,0,147.12,0,0,0,0.0,0.0
52,3,C5H5NF2:C18F15Al,-0.13566,1.19,0,0,1,4.248,15,15.53,0,9.01,1,0.76,4.93,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,1,0.625,0,0,5,0.0,15,0,0,645.27,18,3,1,0.5,0.083
52,4,C5H5NF2:C3H9Al,-0.07616,0.93,0,0,1,0.0,0,5.55,0,9.01,1,0.56,4.93,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,1,0.625,0,0,5,0.0,0,0,0,189.21,0,0,0,0.0,0.0
52,5,C5H5NF2:C2H5AlCl2,-0.11006,0.99,0,0,1,0.0,0,12.7,0,9.01,1,0.71,4.93,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,1,0.625,0,0,5,0.0,0,0,0,244.06,0,0,0,0.0,0.0
52,6,C5H5NF2:BH3,-0.25192,0.91,1,0,0,0.0,0,3.46,0,9.01,1,0.42,4.93,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,1,0.625,0,0,5,0.0,0,0,0,130.95,0,0,0,0.0,0.0
52,12,C5H5NF2:O2S,-0.12642,1.24,0,0,0,1.585,2,21.36,0,9.01,1,0.7,4.93,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,1,0.625,0,0,5,0.0,0,0,0,181.18,2,0,0,0.0,0.0
53,1,C7H11N:AlCl3,-0.16168,1.1,0,0,1,0.0,0,33.33,0,5.75,0,1.16,12.03,0,0,0,1,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,242.52,0,0,0,0.0,0.0
53,2,C7H11N:AlH3,-0.14604,0.86,0,0,1,0.0,0,7.5,0,5.75,0,0.63,12.03,0,0,0,1,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,139.2,0,0,0,0.0,0.0
53,3,C7H11N:C18F15Al,-0.15582,1.19,0,0,1,4.248,15,15.53,0,5.75,0,0.76,12.03,15,0,0,1,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,11,0.0,15,0,0,637.35,18,3,1,0.5,0.083
53,4,C7H11N:C3H9Al,-0.1304,0.93,0,0,1,0.0,0,5.55,0,5.75,0,0.56,12.03,0,0,0,1,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,181.29,0,0,0,0.0,0.0
53,5,C7H11N:C2H5AlCl2,-0.14708,0.99,0,0,1,0.0,0,12.7,0,5.75,0,0.71,12.03,0,0,0,1,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,236.14,0,0,0,0.0,0.0
53,6,C7H11N:BH3,-0.31716,0.91,1,0,0,0.0,0,3.46,0,5.75,0,0.42,12.03,0,0,0,1,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,123.03,0,0,0,0.0,0.0
53,7,C7H11N:BF3,-0.26738,1.3,1,0,0,0.0,3,16.95,0,5.75,0,0.51,12.03,3,0,0,1,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,177.0,0,0,0,0.0,0.0
53,8,C7H11N:BCl3,-0.30816,1.16,1,0,0,0.0,0,29.29,0,5.75,0,0.95,12.03,0,0,0,1,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,226.35,0,0,0,0.0,0.0
53,9,C7H11N:BBr3,-0.30148,1.09,1,0,0,0.0,0,62.63,0,5.75,0,1.24,12.03,0,0,0,1,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,359.7,0,0,0,0.0,0.0
53,10,C7H11N:C18BF15,-0.35744,1.2,1,0,0,4.248,15,15.06,0,5.75,0,0.73,12.03,15,0,0,1,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,11,0.0,15,0,0,621.18,18,3,1,0.5,0.083
53,11,C7H11N:BI3,-0.28476,0.97,1,0,0,0.0,0,97.88,0,5.75,0,1.49,12.03,0,0,0,1,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,500.7,0,0,0,0.0,0.0
53,12,C7H11N:O2S,-0.15554,1.24,0,0,0,1.585,2,21.36,0,5.75,0,0.7,12.03,0,0,0,1,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,173.26,2,0,0,0.0,0.0
54,1,C5H5NF2:AlCl3,-0.14554,1.1,0,0,1,0.0,0,33.33,0,9.01,0,1.16,12.03,0,0,0,1,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,250.44,0,0,0,0.0,0.0
54,2,C5H5NF2:AlH3,-0.12828,0.86,0,0,1,0.0,0,7.5,0,9.01,0,0.63,12.03,0,0,0,1,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,147.12,0,0,0,0.0,0.0
54,3,C5H5NF2:C18F15Al,-0.1553,1.19,0,0,1,4.248,15,15.53,0,9.01,0,0.76,12.03,15,0,0,1,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,1,0.0,0,0,5,0.0,15,0,0,645.27,18,3,1,0.5,0.083
54,4,C5H5NF2:C3H9Al,-0.11604,0.93,0,0,1,0.0,0,5.55,0,9.01,0,0.56,12.03,0,0,0,1,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,189.21,0,0,0,0.0,0.0
54,5,C5H5NF2:C2H5AlCl2,-0.13674,0.99,0,0,1,0.0,0,12.7,0,9.01,0,0.71,12.03,0,0,0,1,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,244.06,0,0,0,0.0,0.0
54,6,C5H5NF2:BH3,-0.29168,0.91,1,0,0,0.0,0,3.46,0,9.01,0,0.42,12.03,0,0,0,1,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,130.95,0,0,0,0.0,0.0
54,7,C5H5NF2:BF3,-0.19046,1.3,1,0,0,0.0,3,16.95,0,9.01,0,0.51,12.03,3,0,0,1,0,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,184.92,0,0,0,0.0,0.0
54,8,C5H5NF2:BCl3,-0.27896,1.16,1,0,0,0.0,0,29.29,0,9.01,0,0.95,12.03,0,0,0,1,0,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,234.27,0,0,0,0.0,0.0
54,9,C5H5NF2:BBr3,-0.28016,1.09,1,0,0,0.0,0,62.63,0,9.01,0,1.24,12.03,0,0,0,1,0,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,367.62,0,0,0,0.0,0.0
54,10,C5H5NF2:C18BF15,-0.31808,1.2,1,0,0,4.248,15,15.06,0,9.01,0,0.73,12.03,15,0,0,1,0,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,1,0.0,0,0,5,0.0,15,0,0,629.1,18,3,1,0.5,0.083
54,11,C5H5NF2:BI3,-0.25116,0.97,1,0,0,0.0,0,97.88,0,9.01,0,1.49,12.03,0,0,0,1,0,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,508.62,0,0,0,0.0,0.0
54,12,C5H5NF2:O2S,-0.09532,1.24,0,0,0,1.585,2,21.36,0,9.01,0,0.7,12.03,0,0,0,1,0,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,1,0.0,0,0,5,0.0,0,0,0,181.18,2,0,0,0.0,0.0
55,1,C8H13N:AlCl3,-0.14126,1.1,0,0,1,0.0,0,33.33,0,5.6,0,1.16,3.24,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,256.55,0,0,0,0.0,0.0
55,2,C8H13N:AlH3,-0.12648,0.86,0,0,1,0.0,0,7.5,0,5.6,0,0.63,3.24,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,153.23,0,0,0,0.0,0.0
55,3,C8H13N:C18F15Al,-0.15646,1.19,0,0,1,4.248,15,15.53,0,5.6,0,0.76,3.24,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,13,0.0,15,0,0,651.38,18,3,1,0.5,0.083
55,4,C8H13N:C3H9Al,-0.11302,0.93,0,0,1,0.0,0,5.55,0,5.6,0,0.56,3.24,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,195.32,0,0,0,0.0,0.0
55,5,C8H13N:C2H5AlCl2,-0.1265,0.99,0,0,1,0.0,0,12.7,0,5.6,0,0.71,3.24,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,250.17,0,0,0,0.0,0.0
55,6,C8H13N:BH3,-0.31664,0.91,1,0,0,0.0,0,3.46,0,5.6,0,0.42,3.24,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,137.06,0,0,0,0.0,0.0
55,7,C8H13N:BF3,-0.25744,1.3,1,0,0,0.0,3,16.95,0,5.6,0,0.51,3.24,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,191.03,0,0,0,0.0,0.0
55,8,C8H13N:BCl3,-0.28576,1.16,1,0,0,0.0,0,29.29,0,5.6,0,0.95,3.24,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,240.38,0,0,0,0.0,0.0
55,9,C8H13N:BBr3,-0.27502,1.09,1,0,0,0.0,0,62.63,0,5.6,0,1.24,3.24,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,373.73,0,0,0,0.0,0.0
55,10,C8H13N:C18BF15,-0.3334,1.2,1,0,0,4.248,15,15.06,0,5.6,0,0.73,3.24,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,13,0.0,15,0,0,635.21,18,3,1,0.5,0.083
55,11,C8H13N:BI3,-0.2521,0.97,1,0,0,0.0,0,97.88,0,5.6,0,1.49,3.24,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,514.73,0,0,0,0.0,0.0
55,12,C8H13N:O2S,-0.17714,1.24,0,0,0,1.585,2,21.36,0,5.6,0,0.7,3.24,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,187.29,2,0,0,0.0,0.0
56,1,C6H7NF2:AlCl3,-0.137,1.1,0,0,1,0.0,0,33.33,0,8.2,0,1.16,3.24,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,264.47,0,0,0,0.0,0.0
56,2,C6H7NF2:AlH3,-0.11772,0.86,0,0,1,0.0,0,7.5,0,8.2,0,0.63,3.24,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,161.15,0,0,0,0.0,0.0
56,3,C6H7NF2:C18F15Al,-0.1502,1.19,0,0,1,4.248,15,15.53,0,8.2,0,0.76,3.24,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,1,0.0,0,0,7,0.0,15,0,0,659.3,18,3,1,0.5,0.083
56,4,C6H7NF2:C3H9Al,-0.10584,0.93,0,0,1,0.0,0,5.55,0,8.2,0,0.56,3.24,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,203.24,0,0,0,0.0,0.0
56,5,C6H7NF2:C2H5AlCl2,-0.12202,0.99,0,0,1,0.0,0,12.7,0,8.2,0,0.71,3.24,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,258.09,0,0,0,0.0,0.0
56,6,C6H7NF2:BH3,-0.28148,0.91,1,0,0,0.0,0,3.46,0,8.2,0,0.42,3.24,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,144.98,0,0,0,0.0,0.0
56,7,C6H7NF2:BF3,-0.21246,1.3,1,0,0,0.0,3,16.95,0,8.2,0,0.51,3.24,3,0,0,0,0,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,198.95,0,0,0,0.0,0.0
56,8,C6H7NF2:BCl3,-0.26702,1.16,1,0,0,0.0,0,29.29,0,8.2,0,0.95,3.24,0,0,0,0,0,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,248.3,0,0,0,0.0,0.0
56,9,C6H7NF2:BBr3,-0.26898,1.09,1,0,0,0.0,0,62.63,0,8.2,0,1.24,3.24,0,0,0,0,0,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,381.65,0,0,0,0.0,0.0
56,11,C6H7NF2:BI3,-0.2425,0.97,1,0,0,0.0,0,97.88,0,8.2,0,1.49,3.24,0,0,0,0,0,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,522.65,0,0,0,0.0,0.0
56,12,C6H7NF2:O2S,-0.10692,1.24,0,0,0,1.585,2,21.36,0,8.2,0,0.7,3.24,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,1,0.0,0,0,7,0.0,0,0,0,195.21,2,0,0,0.0,0.0
57,1,C9H4N2O:AlCl3,-0.15466,1.1,0,1,1,0.0,0,33.33,0,9.76,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,289.48,0,0,0,0.0,0.0
57,2,C9H4N2O:AlH3,-0.13268,0.86,0,1,1,0.0,0,7.5,0,9.76,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,186.16,0,0,0,0.0,0.0
57,3,C9H4N2O:C18F15Al,-0.16666,1.19,0,1,1,4.248,15,15.53,0,9.76,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,4,0.0,15,1,0,684.31,18,3,1,0.5,0.083
57,4,C9H4N2O:C3H9Al,-0.12626,0.93,0,1,1,0.0,0,5.55,0,9.76,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,228.25,0,0,0,0.0,0.0
57,5,C9H4N2O:C2H5AlCl2,-0.14608,0.99,0,1,1,0.0,0,12.7,0,9.76,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,283.1,0,0,0,0.0,0.0
57,6,C9H4N2O:BH3,-0.25836,0.91,1,1,0,0.0,0,3.46,0,9.76,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,169.99,0,0,0,0.0,0.0
57,7,C9H4N2O:BF3,-0.15674,1.3,1,1,0,0.0,3,16.95,0,9.76,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,223.96,0,0,0,0.0,0.0
57,8,C9H4N2O:BCl3,-0.30432,1.16,1,1,0,0.0,0,29.29,0,9.76,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,273.31,0,0,0,0.0,0.0
57,9,C9H4N2O:BBr3,-0.27726,1.09,1,1,0,0.0,0,62.63,0,9.76,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,406.66,0,0,0,0.0,0.0
57,10,C9H4N2O:C18BF15,-0.35798,1.2,1,1,0,4.248,15,15.06,0,9.76,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,4,0.0,15,1,0,668.14,18,3,1,0.5,0.083
57,11,C9H4N2O:BI3,-0.19434,0.97,1,1,0,0.0,0,97.88,0,9.76,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,547.66,0,0,0,0.0,0.0
57,12,C9H4N2O:O2S,0.0031,1.24,0,1,0,1.585,2,21.36,0,9.76,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,4,0.0,0,1,0,220.22,2,0,0,0.0,0.0
58,1,C10H6N2O:AlCl3,-0.1587,1.1,0,1,1,0.0,0,33.33,0,8.96,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,303.51,0,0,0,0.0,0.0
58,2,C10H6N2O:AlH3,-0.1381,0.86,0,1,1,0.0,0,7.5,0,8.96,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,200.19,0,0,0,0.0,0.0
58,3,C10H6N2O:C18F15Al,-0.17234,1.19,0,1,1,4.248,15,15.53,0,8.96,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,6,0.0,15,1,0,698.34,18,3,1,0.5,0.083
58,4,C10H6N2O:C3H9Al,-0.13196,0.93,0,1,1,0.0,0,5.55,0,8.96,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,242.28,0,0,0,0.0,0.0
58,5,C10H6N2O:C2H5AlCl2,-0.15012,0.99,0,1,1,0.0,0,12.7,0,8.96,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,297.13,0,0,0,0.0,0.0
58,6,C10H6N2O:BH3,-0.2665,0.91,1,1,0,0.0,0,3.46,0,8.96,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,184.02,0,0,0,0.0,0.0
58,7,C10H6N2O:BF3,-0.19036,1.3,1,1,0,0.0,3,16.95,0,8.96,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,237.99,0,0,0,0.0,0.0
58,8,C10H6N2O:BCl3,-0.31126,1.16,1,1,0,0.0,0,29.29,0,8.96,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,287.34,0,0,0,0.0,0.0
58,9,C10H6N2O:BBr3,-0.28542,1.09,1,1,0,0.0,0,62.63,0,8.96,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,420.69,0,0,0,0.0,0.0
58,10,C10H6N2O:C18BF15,-0.36096,1.2,1,1,0,4.248,15,15.06,0,8.96,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,6,0.0,15,1,0,682.17,18,3,1,0.5,0.083
58,11,C10H6N2O:BI3,-0.20688,0.97,1,1,0,0.0,0,97.88,0,8.96,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,561.69,0,0,0,0.0,0.0
58,12,C10H6N2O:O2S,0.00034,1.24,0,1,0,1.585,2,21.36,0,8.96,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,6,0.0,0,1,0,234.25,2,0,0,0.0,0.0
59,1,C9H3N2OF:AlCl3,-0.15368,1.1,0,1,1,0.0,0,33.33,0,10.88,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,1,133.33,1.89,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,307.47,0,0,0,0.0,0.0
59,2,C9H3N2OF:AlH3,-0.1324,0.86,0,1,1,0.0,0,7.5,0,10.88,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,1,30.01,1.25,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,204.15,0,0,0,0.0,0.0
59,3,C9H3N2OF:C18F15Al,-0.16662,1.19,0,1,1,4.248,15,15.53,0,10.88,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,1,528.16,0.78,18,1,0,0,15,1,0.0,0,0,3,0.0,15,1,0,702.3,18,3,1,0.5,0.083
59,4,C9H3N2OF:C3H9Al,-0.12582,0.93,0,1,1,0.0,0,5.55,0,10.88,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,1,72.1,0.79,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,246.24,0,0,0,0.0,0.0
59,5,C9H3N2OF:C2H5AlCl2,-0.14458,0.99,0,1,1,0.0,0,12.7,0,10.88,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,1,126.95,1.02,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,301.09,0,0,0,0.0,0.0
59,6,C9H3N2OF:BH3,-0.25814,0.91,1,1,0,0.0,0,3.46,0,10.88,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,1,13.84,0.72,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,187.98,0,0,0,0.0,0.0
59,7,C9H3N2OF:BF3,-0.1214,1.3,1,1,0,0.0,3,16.95,0,10.88,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,1,67.81,0.67,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,241.95,0,0,0,0.0,0.0
59,8,C9H3N2OF:BCl3,-0.30328,1.16,1,1,0,0.0,0,29.29,0,10.88,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,1,117.16,1.36,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,291.3,0,0,0,0.0,0.0
59,9,C9H3N2OF:BBr3,-0.27592,1.09,1,1,0,0.0,0,62.63,0,10.88,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,1,250.51,1.73,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,424.65,0,0,0,0.0,0.0
59,10,C9H3N2OF:C18BF15,-0.36352,1.2,1,1,0,4.248,15,15.06,0,10.88,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,1,511.99,0.72,18,1,0,0,18,1,0.0,0,0,3,0.0,15,1,0,686.13,18,3,1,0.5,0.083
59,11,C9H3N2OF:BI3,-0.18616,0.97,1,1,0,0.0,0,97.88,0,10.88,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,1,391.51,2.71,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,565.65,0,0,0,0.0,0.0
59,12,C9H3N2OF:O2S,0.00386,1.24,0,1,0,1.585,2,21.36,0,10.88,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,1,64.07,0.85,0,1,0,0,0,1,0.0,0,0,3,0.0,0,1,0,238.21,2,0,0,0.0,0.0
60,1,C9H2N2OF2:AlCl3,-0.14756,1.1,0,1,1,0.0,0,33.33,0,12.01,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,325.46,0,0,0,0.0,0.0
60,2,C9H2N2OF2:AlH3,-0.124,0.86,0,1,1,0.0,0,7.5,0,12.01,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,222.14,0,0,0,0.0,0.0
60,3,C9H2N2OF2:C18F15Al,-0.16848,1.19,0,1,1,4.248,15,15.53,0,12.01,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,1,0.0,0,0,2,0.0,15,1,0,720.29,18,3,1,0.5,0.083
60,4,C9H2N2OF2:C3H9Al,-0.11712,0.93,0,1,1,0.0,0,5.55,0,12.01,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,264.23,0,0,0,0.0,0.0
60,5,C9H2N2OF2:C2H5AlCl2,-0.14316,0.99,0,1,1,0.0,0,12.7,0,12.01,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,319.08,0,0,0,0.0,0.0
