#SMILES,BF3_Affinity,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nBridgehead,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,nHRing,n5HRing,n6HRing,n7HRing,naRing,n5aRing,n6aRing,naHRing,n5aHRing,n6aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,nAHRing,n5AHRing,n6AHRing,n7AHRing,nFRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,nG12FRing,nFHRing,n8FHRing,n11FHRing,nFARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,nG12FARing,nFAHRing,n8FAHRing,n11FAHRing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
C1=CC=C(C=C1)C(=O)CCCCl,70.53,0,6,6,23,12,0,11,10,0,1,0,0,0,1,0,0,1,23,12,16,1,0,6,7,19,4,0,0,0,6,1,1,2,0,0,0.3,16,15.20664391,14.78570792,22.97924253,22.07843137,22.212,16.17767844,25.64510297,0.695652174,0.661158431,0.642856866,0.999097502,0.959931799,0.96573913,0.703377324,1.115004477,12.02,0.260869565,1,0,27.016723,12.413277,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.333333333,2.8883,50.7265,171.7153114,182.0498427,7.91521055
CC(=O)C1=CC=C(C=C1)C(C)=O,70.58,0,6,6,22,12,0,10,10,0,2,0,0,0,0,0,0,0,22,12,14,2,0,6,8,17,5,0,0,0,6,2,2,0,0,0,0.2,14.33333333,13.50328865,14.13873723,22.10050983,21.3254902,21.6,14.9532515,24.49522038,0.651515152,0.613785848,0.642669874,1.004568629,0.969340463,0.981818182,0.67969325,1.113419108,12.02,0.272727273,2,0,24.97193,11.76807,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,2.0918,46.451,162.6580114,162.0680796,7.366730889
CCCC(=O)C1=CC=CC=C1,72.56,0,6,6,23,11,0,12,10,0,1,0,0,0,0,0,0,0,23,11,16,1,0,6,7,19,4,0,0,0,6,1,1,2,0,0,0.3,13.33333333,12.33910582,13.96576593,22.6576839,21.70196078,21.96,15.27156647,25.70112395,0.579710145,0.536482862,0.607207214,0.985116691,0.943563512,0.954782609,0.663981151,1.117440172,11.01,0.260869565,1,0,25.503516,12.906484,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.272727273,2.6694,45.6805,156.5042434,148.088815,6.438644131
COC1=CC=CC(=C1)C(C)=O,72.68,0,6,6,21,11,0,10,9,0,2,0,0,0,0,0,0,0,21,11,14,1,0,6,7,17,4,0,0,0,6,1,1,0,0,0,0.222222222,13.33333333,12.50328865,13.13873723,21.10050983,20.3254902,20.6,13.9532515,23.49522038,0.634920635,0.595394698,0.625654154,1.004786182,0.967880486,0.980952381,0.664440547,1.118820018,11.02,0.285714286,2,0,23.30193,12.63607,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,1.8978,42.9985,147.9984851,150.0680796,7.146099027
CC(=O)C1=CC=C(Cl)C=C1,73.03,0,6,6,17,10,0,7,8,0,1,0,0,0,1,0,0,1,17,10,10,1,0,6,7,13,4,0,0,0,6,1,1,0,0,0,0.125,13.33333333,12.87095163,11.70205231,17.20356883,16.62745098,16.692,12.58056946,18.81452368,0.784313725,0.757114802,0.688356018,1.011974637,0.978085352,0.981882353,0.740033498,1.106736687,10.02,0.352941176,1,0,21.009551,8.400449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2.5426,41.4565,137.123341,154.0185425,9.059914266
CC(=O)C1=CC=C(Br)C=C1,73.09,0,6,6,17,10,0,7,8,0,1,0,0,0,0,1,0,1,17,10,10,1,0,6,7,13,4,0,0,0,6,1,1,0,0,0,0.125,16.33333333,16.57205895,11.89994565,17.11034232,16.54901961,16.656,13.10152754,18.71205483,0.960784314,0.974826997,0.699996803,1.006490724,0.973471742,0.979764706,0.770678091,1.100709108,10.02,0.352941176,1,0,21.879551,9.270449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2.6517,44.1465,141.1958923,197.9680269,11.64517806
CC(=O)C1=CC=CC=C1,74.52,0,6,6,17,9,0,8,8,0,1,0,0,0,0,0,0,0,17,9,10,1,0,6,7,13,4,0,0,0,6,1,1,0,0,0,0.125,10.66666667,10.00341354,10.88211032,16.8820102,16.25098039,16.44,11.67445749,18.87054466,0.62745098,0.58843609,0.640124136,0.993059423,0.955940023,0.967058824,0.686732793,1.110032039,9.01,0.352941176,1,0,19.496344,8.893656,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,1.8892,36.4465,121.912273,120.0575149,7.062206757
CCCC(=O)C1=CC=C(C=C1)C,75.02,0,6,6,26,12,0,14,11,0,1,0,0,0,0,0,0,0,26,12,19,1,0,6,7,22,4,0,0,0,5,2,2,2,0,0,0.363636364,14.66666667,13.50695196,15.50759373,25.54552076,24.42745098,24.72,17.07012096,29.11641359,0.564102564,0.519498152,0.596445913,0.982520029,0.939517345,0.950769231,0.656543114,1.119862061,12.01,0.230769231,1,0,28.507102,14.912898,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.25,2.97782,50.4175,173.8002286,162.1044651,6.234787118
CC(=O)C1=CC(C)=CC=C1,76.35,0,6,6,20,10,0,10,9,0,1,0,0,0,0,0,0,0,20,10,13,1,0,6,7,16,4,0,0,0,5,2,2,0,0,0,0.222222222,12,11.17125968,12.42393812,19.76984705,18.97647059,19.2,13.47301198,22.2858343,0.6,0.558562984,0.621196906,0.988492353,0.948823529,0.96,0.673650599,1.114291715,10.01,0.3,1,0,22.49993,10.90007,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2.19762,41.1835,139.2082582,134.0731649,6.703658247
CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,77.03,0,12,12,27,15,0,12,14,0,1,0,0,0,0,0,0,0,28,16,15,1,0,12,13,21,7,0,0,0,10,3,1,0,0,0,0.071428571,17.33333333,16.33910582,17.96576593,26.6576839,25.70196078,25.96,19.27156647,29.70112395,0.641975309,0.605152067,0.665398738,0.987321626,0.951924473,0.961481481,0.713761721,1.100041628,46.01,0.444444444,1,0,32.183516,12.906484,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,3.5562,61.8825,194.5223485,196.088815,7.262548704
CC(=O)C1=CC=C(C)C=C1,77.82,0,6,6,20,10,0,10,9,0,1,0,0,0,0,0,0,0,20,10,13,1,0,6,7,16,4,0,0,0,5,2,2,0,0,0,0.222222222,12,11.17125968,12.42393812,19.76984705,18.97647059,19.2,13.47301198,22.2858343,0.6,0.558562984,0.621196906,0.988492353,0.948823529,0.96,0.673650599,1.114291715,10.01,0.3,1,0,22.49993,10.90007,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2.19762,41.1835,139.2082582,134.0731649,6.703658247
CCC(=O)C1=CC=C(OC)C=C1,78.17,0,6,6,24,12,0,12,10,0,2,0,0,0,0,0,0,0,24,12,17,1,0,6,7,20,4,0,0,0,6,1,1,1,0,0,0.3,14.66666667,13.67113479,14.68056503,23.98834669,23.05098039,23.36,15.75180599,26.91051002,0.611111111,0.569630616,0.61169021,0.999514445,0.960457516,0.973333333,0.65632525,1.121271251,12.02,0.25,2,0,26.305516,14.642484,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.25,2.2879,47.6155,165.2944704,164.0837296,6.836822068
CCCC(=O)C1=CC=C(OC)C=C1,80.16,0,6,6,27,13,0,14,11,0,2,0,0,0,0,0,0,0,27,13,20,1,0,6,7,23,4,0,0,0,6,1,1,2,0,0,0.363636364,16,14.83898093,16.22239284,26.87618354,25.77647059,26.12,17.55036048,30.32579967,0.592592593,0.549591886,0.600829364,0.995414205,0.954684096,0.967407407,0.650013351,1.123177765,13.02,0.222222222,2,0,29.309102,16.648898,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.307692308,2.678,52.2325,182.5904556,178.0993797,6.596273322
COC1=CC=C(C=C1)C(C)=O,83.01,0,6,6,21,11,0,10,9,0,2,0,0,0,0,0,0,0,21,11,14,1,0,6,7,17,4,0,0,0,6,1,1,0,0,0,0.222222222,13.33333333,12.50328865,13.13873723,21.10050983,20.3254902,20.6,13.9532515,23.49522038,0.634920635,0.595394698,0.625654154,1.004786182,0.967880486,0.980952381,0.664440547,1.118820018,11.02,0.285714286,2,0,23.30193,12.63607,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,1.8978,42.9985,147.9984851,150.0680796,7.146099027
CN(C)C1=CC=C(C=C1)C(C)=O,98.84,0,6,6,25,12,0,13,10,1,1,0,0,0,0,0,0,0,25,12,18,1,0,6,7,21,4,0,0,0,6,1,1,0,0,0,0.3,14.66666667,13.58920989,14.9946434,24.76474873,23.75686275,24.068,16.32952635,28.19950703,0.586666667,0.543568396,0.599785736,0.990589949,0.95027451,0.96272,0.653181054,1.127980281,12.02,0.24,2,0,27.270309,15.619691,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,1.9552,50.7735,167.501004,163.099714,6.523988561
CC1(CC(C(=O)C=C1)(C)C)C,81.04,0,0,0,27,11,0,16,10,0,1,0,0,0,0,0,0,0,27,11,25,2,0,0,2,25,2,0,0,0,3,0,4,1,0,2,0.7,14,12.6747981,15.04942153,26.43335761,25.15294118,25.48,16.86867545,30.53170324,0.518518519,0.469436967,0.557385983,0.979013245,0.931590414,0.943703704,0.624765757,1.130803824,11.01,0.222222222,1,0,28.170688,16.919312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5678,46.326,172.6771613,152.1201151,5.634078338
CC1CC(C=CC1=O)(C)C,81.46,0,0,0,24,10,0,14,9,0,1,0,0,0,0,0,0,0,24,10,22,2,0,0,2,22,2,0,0,0,3,0,3,1,1,1,0.666666667,12.66666667,11.50695196,13.50759373,23.54552076,22.42745098,22.72,15.07012096,27.11641359,0.527777778,0.479456332,0.562816405,0.981063365,0.934477124,0.946666667,0.627921707,1.129850566,10.01,0.25,1,0,25.167102,14.912898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1777,41.709,155.3811761,138.1044651,5.754352711
C1CC=CC(=O)C1,81.71,0,0,0,15,7,0,8,6,0,1,0,0,0,0,0,0,0,15,7,13,2,0,0,2,13,2,0,0,0,3,0,0,3,0,0,0.5,8.666666667,8.003413538,8.88211032,14.8820102,14.25098039,14.44,9.674457485,16.87054466,0.577777778,0.533560903,0.592140688,0.992134013,0.950065359,0.962666667,0.644963832,1.124702977,7.01,0.4,1,0,16.156344,8.893656,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2956,27.998,103.4932204,96.05751488,6.403834325
CC1CCC(=O)C=C1,82.42,0,0,0,18,8,0,10,7,0,1,0,0,0,0,0,0,0,18,8,16,2,0,0,2,16,2,0,0,0,3,0,1,2,1,0,0.571428571,10,9.171259679,10.42393812,17.76984705,16.97647059,17.2,11.47301198,20.2858343,0.555555556,0.509514427,0.579107674,0.987213725,0.943137255,0.955555556,0.637389554,1.126990795,8.01,0.333333333,1,0,19.15993,10.90007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5416,32.545,120.7892056,110.0731649,6.11517583
CC1(CCC(=O)C=C1)C,84.1,0,0,0,21,9,0,12,8,0,1,0,0,0,0,0,0,0,21,9,19,2,0,0,2,19,2,0,0,0,3,0,2,2,0,1,0.625,11.33333333,10.33910582,11.96576593,20.6576839,19.70196078,19.96,13.27156647,23.70112395,0.53968254,0.492338372,0.569798377,0.983699234,0.938188609,0.95047619,0.631979356,1.12862495,9.01,0.285714286,1,0,22.163516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9317,37.162,138.0851908,124.088815,5.908991191
CC1=CCC(CC1=O)C(C)C,84.94,0,0,0,27,11,0,16,10,0,1,0,0,0,0,0,0,0,27,11,25,2,0,0,2,25,2,0,0,0,2,1,3,2,2,0,0.7,14,12.6747981,15.04942153,26.43335761,25.15294118,25.48,16.86867545,30.53170324,0.518518519,0.469436967,0.557385983,0.979013245,0.931590414,0.943703704,0.624765757,1.130803824,11.01,0.222222222,1,0,28.170688,16.919312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.090909091,2.5678,46.326,172.6771613,152.1201151,5.634078338
CC1=CCCCC1=O,84.94,0,0,0,18,8,0,10,7,0,1,0,0,0,0,0,0,0,18,8,16,2,0,0,2,16,2,0,0,0,2,1,1,3,0,0,0.571428571,10,9.171259679,10.42393812,17.76984705,16.97647059,17.2,11.47301198,20.2858343,0.555555556,0.509514427,0.579107674,0.987213725,0.943137255,0.955555556,0.637389554,1.126990795,8.01,0.333333333,1,0,19.15993,10.90007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6857,32.615,120.7892056,110.0731649,6.11517583
CC1CC=C(C)C(=O)C1,85.35,0,0,0,21,9,0,12,8,0,1,0,0,0,0,0,0,0,21,9,19,2,0,0,2,19,2,0,0,0,2,1,2,2,1,0,0.625,11.33333333,10.33910582,11.96576593,20.6576839,19.70196078,19.96,13.27156647,23.70112395,0.53968254,0.492338372,0.569798377,0.983699234,0.938188609,0.95047619,0.631979356,1.12862495,9.01,0.285714286,1,0,22.163516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9317,37.162,138.0851908,124.088815,5.908991191
CC1=CC(CCC1=O)(C)C,87.45,0,0,0,24,10,0,14,9,0,1,0,0,0,0,0,0,0,24,10,22,2,0,0,2,22,2,0,0,0,2,1,3,2,0,1,0.666666667,12.66666667,11.50695196,13.50759373,23.54552076,22.42745098,22.72,15.07012096,27.11641359,0.527777778,0.479456332,0.562816405,0.981063365,0.934477124,0.946666667,0.627921707,1.129850566,10.01,0.25,1,0,25.167102,14.912898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3218,41.779,155.3811761,138.1044651,5.754352711
CC1=CC(=O)CCC1,89.54,0,0,0,18,8,0,10,7,0,1,0,0,0,0,0,0,0,18,8,16,2,0,0,2,16,2,0,0,0,2,1,1,3,0,0,0.571428571,10,9.171259679,10.42393812,17.76984705,16.97647059,17.2,11.47301198,20.2858343,0.555555556,0.509514427,0.579107674,0.987213725,0.943137255,0.955555556,0.637389554,1.126990795,8.01,0.333333333,1,0,19.15993,10.90007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6857,32.615,120.7892056,110.0731649,6.11517583
CC1CC(=CC(=O)C1)C,90.37,0,0,0,21,9,0,12,8,0,1,0,0,0,0,0,0,0,21,9,19,2,0,0,2,19,2,0,0,0,2,1,2,2,1,0,0.625,11.33333333,10.33910582,11.96576593,20.6576839,19.70196078,19.96,13.27156647,23.70112395,0.53968254,0.492338372,0.569798377,0.983699234,0.938188609,0.95047619,0.631979356,1.12862495,9.01,0.285714286,1,0,22.163516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9317,37.162,138.0851908,124.088815,5.908991191
CC1(C)CC(=O)C=C(C1)C#N,64.46,0,0,0,22,11,0,11,9,1,1,0,0,0,0,0,0,0,22,11,19,2,1,0,3,19,2,1,0,0,2,1,2,2,0,1,0.625,13.33333333,12.42136375,13.45281559,21.87691187,21.03137255,21.308,14.53097186,24.78421738,0.606060606,0.564607443,0.611491618,0.994405085,0.95597148,0.968545455,0.660498721,1.126555336,11.02,0.272727273,2,0,24.266723,12.473277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82548,41.718,161.1050188,149.084064,6.776548362
COC(=O)C1=CC(=O)CC(C)(C)C1,72.55,0,0,0,27,13,0,14,10,0,3,0,0,0,0,0,0,0,27,13,24,3,0,0,3,24,3,0,0,1,2,1,2,2,0,1,0.6,16.33333333,15.17100991,15.93719194,27.20684632,26.1254902,26.52,17.0306,30.53518574,0.604938272,0.561889256,0.590266368,1.007660975,0.967610748,0.982222222,0.630762963,1.130932805,13.03,0.222222222,3,0,28.441102,17.516898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,1.4749,48.121,187.6211562,182.0942943,6.744233123
CC1(C)CC(Br)=CC(=O)C1,77.28,0,0,0,21,10,0,11,8,0,1,0,0,0,0,1,0,1,21,10,19,2,0,0,2,19,2,0,0,0,3,0,2,2,0,1,0.625,17,16.90775123,12.98360126,20.88601602,20,20.176,14.69863653,23.54263412,0.80952381,0.805131011,0.618266727,0.994572192,0.952380952,0.960761905,0.699935073,1.121077815,10.02,0.285714286,1,0,24.546723,13.283277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6543,45.032,157.3688102,201.9993271,9.619015575
CC1(C)CC(Cl)=CC(=O)C1,77.87,0,0,0,21,10,0,11,8,0,1,0,0,0,1,0,0,1,21,10,19,2,0,0,2,19,2,0,0,0,3,0,2,2,0,1,0.625,14,13.20664391,12.78570792,20.97924253,20.07843137,20.212,14.17767844,23.64510297,0.666666667,0.628887805,0.608843234,0.999011549,0.95611578,0.96247619,0.675127545,1.125957284,10.02,0.285714286,1,0,23.676723,12.413277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4982,41.958,153.2962589,158.0498427,7.526182983
CC1(C)CC(=O)C=C(CC#N)C1,79.71,0,0,0,25,12,0,13,10,1,1,0,0,0,0,0,0,0,25,12,22,2,1,0,3,22,2,1,0,0,2,1,2,3,0,1,0.666666667,14.66666667,13.58920989,14.9946434,24.76474873,23.75686275,24.068,16.32952635,28.19950703,0.586666667,0.543568396,0.599785736,0.990589949,0.95027451,0.96272,0.653181054,1.127980281,12.02,0.24,2,0,27.270309,14.479691,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,2.21558,46.335,178.401004,163.099714,6.523988561
CC1(C)CC(=O)C=C(C1)C1=CC=C(C=C1)[N+]([O-])=O,80.29,0,6,6,33,18,0,15,14,1,3,0,0,0,0,0,0,0,34,19,25,3,0,6,9,28,6,0,0,0,7,2,2,2,0,1,0.357142857,21.66666667,20.42111398,20.96606941,33.31391114,32.18039216,32.628,22.08855988,37.03356882,0.656565657,0.618821636,0.635335437,1.009512459,0.975163399,0.988727273,0.669350299,1.122229358,55.04,0.363636364,3,0,36.887895,17.082105,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.105263158,3.3673,69.0954,236.636022,245.1051933,7.427430101
CC1(C)CC(=O)C=C(C1)C1=CC=C(C=C1)C#N,82.2,0,6,6,32,17,0,15,15,1,1,0,0,0,0,0,0,0,33,18,24,2,1,6,9,27,5,1,0,0,6,3,2,2,0,1,0.357142857,20,18.75705603,20.5364712,31.65258558,30.48235294,30.828,22.12808084,35.61479668,0.625,0.586158001,0.641764725,0.989143299,0.952573529,0.963375,0.691502526,1.112962396,52.02,0.375,2,0,36.953895,16.486105,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055555556,3.33078,67.156,233.7150943,225.1153641,7.034855128
CCOC(=O)CC1=CC(=O)CC(C)(C)C1,83.5,0,0,0,33,15,0,18,12,0,3,0,0,0,0,0,0,0,33,15,30,3,0,0,3,30,3,0,0,1,2,1,4,3,0,1,0.666666667,19,17.50670219,19.02084755,32.98252003,31.57647059,32.04,20.62770898,37.36576503,0.575757576,0.530506127,0.57638932,0.999470304,0.956862745,0.970909091,0.62508209,1.13229591,15.03,0.181818182,3,0,34.448274,21.529726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,2.2551,57.355,222.2131267,210.1255944,6.367442256
CC1(C)CC=CC(=O)C1,83.58,0,0,0,21,9,0,12,8,0,1,0,0,0,0,0,0,0,21,9,19,2,0,0,2,19,2,0,0,0,3,0,2,2,0,1,0.625,11.33333333,10.33910582,11.96576593,20.6576839,19.70196078,19.96,13.27156647,23.70112395,0.53968254,0.492338372,0.569798377,0.983699234,0.938188609,0.95047619,0.631979356,1.12862495,9.01,0.285714286,1,0,22.163516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9317,37.162,138.0851908,124.088815,5.908991191
CC1(C)CC(=O)C=C(C1)OC(=O)C1=CC=CC=C1,83.67,0,6,6,34,18,0,16,15,0,3,0,0,0,0,0,0,0,35,19,26,3,0,6,9,29,6,0,0,1,8,1,2,2,0,1,0.333333333,21.66666667,20.33885605,21.47901974,34.09468318,32.85098039,33.28,22.82915449,37.95047539,0.637254902,0.598201648,0.631735875,1.002784799,0.966205306,0.978823529,0.67144572,1.116190453,55.03,0.411764706,3,0,38.124688,19.523312,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.105263158,3.1164,67.9625,242.9352466,244.1099444,7.179704246
CC1(C)CC(=O)C=C(C1)C1=CC=C(Br)C=C1,84.87,0,6,6,31,16,0,15,14,0,1,0,0,0,0,1,0,1,32,17,24,2,0,6,8,27,5,0,0,0,7,2,2,2,0,1,0.357142857,23.66666667,23.24344351,20.06725687,30.66168973,29.45098039,29.696,22.29574551,34.37321341,0.76344086,0.7497885,0.647330867,0.989086766,0.950031626,0.957935484,0.719217597,1.108813336,49.02,0.387096774,1,0,37.233895,17.296105,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058823529,4.2216,70.141,229.9788857,278.0306272,8.96872991
CC(=O)OC1=CC(=O)CC(C)(C)C1,85.11,0,0,0,27,13,0,14,10,0,3,0,0,0,0,0,0,0,27,13,24,3,0,0,3,24,3,0,0,1,3,0,3,2,0,1,0.6,16.33333333,15.17100991,15.93719194,27.20684632,26.1254902,26.52,17.0306,30.53518574,0.604938272,0.561889256,0.590266368,1.007660975,0.967610748,0.982222222,0.630762963,1.130932805,13.03,0.222222222,3,0,28.441102,17.516898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,1.8225,47.871,187.6211562,182.0942943,6.744233123
CC1(C)CC(=O)C=C(C1)C1=CC=C(Cl)C=C1,85.41,0,6,6,31,16,0,15,14,0,1,0,0,0,1,0,0,1,32,17,24,2,0,6,8,27,5,0,0,0,7,2,2,2,0,1,0.357142857,20.66666667,19.54233619,19.86936353,30.75491624,29.52941176,29.732,21.77478743,34.47568226,0.666666667,0.630397942,0.64094721,0.992094072,0.95256167,0.959096774,0.702412498,1.112118783,49.02,0.387096774,1,0,36.363895,16.426105,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058823529,4.1125,67.451,225.9063344,234.0811428,7.551004606
