#LB_label,#LA_label,#ID,ChargeTransfer,N#R,R-N(-R)-R,R--N--R,R-N=R,R-NH-R,NH2-R,NH3,O=R,S=R,R-S-R,R--S--R,nN(CO)2,C-041,nH,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_Hy,la_MLOGP,la_LAI
65,12,C13H5N2OF:O2S,0.00114,2,0,0,0,0,0,0,1,0,0,0,0,0,5,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
66,1,C13H4N2OF2:AlCl3,-0.151,2,0,0,0,0,0,0,1,0,0,0,0,0,4,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
66,2,C13H4N2OF2:AlH3,-0.13,2,0,0,0,0,0,0,1,0,0,0,0,0,4,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
66,3,C13H4N2OF2:C18F15Al,-0.1396,2,0,0,0,0,0,0,1,0,0,0,0,0,4,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
66,4,C13H4N2OF2:C3H9Al,-0.12438,2,0,0,0,0,0,0,1,0,0,0,0,0,4,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
66,5,C13H4N2OF2:C2H5AlCl2,-0.143,2,0,0,0,0,0,0,1,0,0,0,0,0,4,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
66,6,C13H4N2OF2:BH3,-0.2597,2,0,0,0,0,0,0,1,0,0,0,0,0,4,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
66,7,C13H4N2OF2:BF3,-0.18604,2,0,0,0,0,0,0,1,0,0,0,0,0,4,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
66,8,C13H4N2OF2:BCl3,-0.2974,2,0,0,0,0,0,0,1,0,0,0,0,0,4,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
66,9,C13H4N2OF2:BBr3,-0.26852,2,0,0,0,0,0,0,1,0,0,0,0,0,4,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
66,10,C13H4N2OF2:C18BF15,-0.35282,2,0,0,0,0,0,0,1,0,0,0,0,0,4,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
66,11,C13H4N2OF2:BI3,-0.19424,2,0,0,0,0,0,0,1,0,0,0,0,0,4,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
66,12,C13H4N2OF2:O2S,0.00806,2,0,0,0,0,0,0,1,0,0,0,0,0,4,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
67,1,C13H4N2OCl2:AlCl3,-0.15284,2,0,0,0,0,0,0,1,0,0,0,0,0,4,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
67,2,C13H4N2OCl2:AlH3,-0.12942,2,0,0,0,0,0,0,1,0,0,0,0,0,4,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
67,3,C13H4N2OCl2:C18F15Al,-0.1378,2,0,0,0,0,0,0,1,0,0,0,0,0,4,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
67,4,C13H4N2OCl2:C3H9Al,-0.1226,2,0,0,0,0,0,0,1,0,0,0,0,0,4,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
67,5,C13H4N2OCl2:C2H5AlCl2,-0.14448,2,0,0,0,0,0,0,1,0,0,0,0,0,4,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
67,6,C13H4N2OCl2:BH3,-0.2587,2,0,0,0,0,0,0,1,0,0,0,0,0,4,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
67,7,C13H4N2OCl2:BF3,-0.18572,2,0,0,0,0,0,0,1,0,0,0,0,0,4,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
67,8,C13H4N2OCl2:BCl3,-0.29874,2,0,0,0,0,0,0,1,0,0,0,0,0,4,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
67,9,C13H4N2OCl2:BBr3,-0.27834,2,0,0,0,0,0,0,1,0,0,0,0,0,4,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
67,10,C13H4N2OCl2:C18BF15,-0.3401,2,0,0,0,0,0,0,1,0,0,0,0,0,4,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
67,11,C13H4N2OCl2:BI3,-0.19476,2,0,0,0,0,0,0,1,0,0,0,0,0,4,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
67,12,C13H4N2OCl2:O2S,0.00354,2,0,0,0,0,0,0,1,0,0,0,0,0,4,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
68,1,C9H7NO:AlCl3,-0.13906,0,0,0,0,1,0,0,1,0,0,0,0,0,7,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
68,2,C9H7NO:AlH3,-0.11892,0,0,0,0,1,0,0,1,0,0,0,0,0,7,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
68,3,C9H7NO:C18F15Al,-0.13718,0,0,0,0,1,0,0,1,0,0,0,0,0,7,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
68,4,C9H7NO:C3H9Al,-0.10048,0,0,0,0,1,0,0,1,0,0,0,0,0,7,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
68,5,C9H7NO:C2H5AlCl2,-0.1287,0,0,0,0,1,0,0,1,0,0,0,0,0,7,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
68,6,C9H7NO:BH3,-0.2864,0,0,0,0,1,0,0,1,0,0,0,0,0,7,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
68,7,C9H7NO:BF3,-0.21148,0,0,0,0,1,0,0,1,0,0,0,0,0,7,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
68,8,C9H7NO:BCl3,-0.28152,0,0,0,0,1,0,0,1,0,0,0,0,0,7,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
68,9,C9H7NO:BBr3,-0.27146,0,0,0,0,1,0,0,1,0,0,0,0,0,7,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
68,10,C9H7NO:C18BF15,-0.32594,0,0,0,0,1,0,0,1,0,0,0,0,0,7,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
68,11,C9H7NO:BI3,-0.24324,0,0,0,0,1,0,0,1,0,0,0,0,0,7,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
68,12,C9H7NO:O2S,-0.04564,0,0,0,0,1,0,0,1,0,0,0,0,0,7,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
69,1,C10H9NO:AlCl3,-0.12416,0,1,0,0,0,0,0,1,0,0,0,0,0,9,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
69,2,C10H9NO:AlH3,-0.10052,0,1,0,0,0,0,0,1,0,0,0,0,0,9,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
69,3,C10H9NO:C18F15Al,-0.1095,0,1,0,0,0,0,0,1,0,0,0,0,0,9,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
69,4,C10H9NO:C3H9Al,-0.08118,0,1,0,0,0,0,0,1,0,0,0,0,0,9,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
69,5,C10H9NO:C2H5AlCl2,-0.10934,0,1,0,0,0,0,0,1,0,0,0,0,0,9,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
69,6,C10H9NO:BH3,-0.26662,0,1,0,0,0,0,0,1,0,0,0,0,0,9,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
69,7,C10H9NO:BF3,-0.20746,0,1,0,0,0,0,0,1,0,0,0,0,0,9,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
69,8,C10H9NO:BCl3,-0.26022,0,1,0,0,0,0,0,1,0,0,0,0,0,9,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
69,9,C10H9NO:BBr3,-0.24884,0,1,0,0,0,0,0,1,0,0,0,0,0,9,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
69,10,C10H9NO:C18BF15,-0.2892,0,1,0,0,0,0,0,1,0,0,0,0,0,9,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
69,11,C10H9NO:BI3,-0.21384,0,1,0,0,0,0,0,1,0,0,0,0,0,9,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
69,12,C10H9NO:O2S,-0.05754,0,1,0,0,0,0,0,1,0,0,0,0,0,9,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
70,1,C9H6NOF:AlCl3,-0.13688,0,0,0,0,1,0,0,1,0,0,0,0,0,6,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
70,2,C9H6NOF:AlH3,-0.116,0,0,0,0,1,0,0,1,0,0,0,0,0,6,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
70,3,C9H6NOF:C18F15Al,-0.13362,0,0,0,0,1,0,0,1,0,0,0,0,0,6,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
70,4,C9H6NOF:C3H9Al,-0.09708,0,0,0,0,1,0,0,1,0,0,0,0,0,6,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
70,5,C9H6NOF:C2H5AlCl2,-0.12002,0,0,0,0,1,0,0,1,0,0,0,0,0,6,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
70,6,C9H6NOF:BH3,-0.28294,0,0,0,0,1,0,0,1,0,0,0,0,0,6,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
70,7,C9H6NOF:BF3,-0.20068,0,0,0,0,1,0,0,1,0,0,0,0,0,6,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
70,8,C9H6NOF:BCl3,-0.27712,0,0,0,0,1,0,0,1,0,0,0,0,0,6,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
70,9,C9H6NOF:BBr3,-0.26876,0,0,0,0,1,0,0,1,0,0,0,0,0,6,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
70,10,C9H6NOF:C18BF15,-0.32092,0,0,0,0,1,0,0,1,0,0,0,0,0,6,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
70,11,C9H6NOF:BI3,-0.2376,0,0,0,0,1,0,0,1,0,0,0,0,0,6,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
71,1,C10H8NOF:AlCl3,-0.12184,0,1,0,0,0,0,0,1,0,0,0,0,0,8,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
71,2,C10H8NOF:AlH3,-0.09774,0,1,0,0,0,0,0,1,0,0,0,0,0,8,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
71,3,C10H8NOF:C18F15Al,-0.12482,0,1,0,0,0,0,0,1,0,0,0,0,0,8,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
71,4,C10H8NOF:C3H9Al,-0.07766,0,1,0,0,0,0,0,1,0,0,0,0,0,8,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
71,5,C10H8NOF:C2H5AlCl2,-0.10696,0,1,0,0,0,0,0,1,0,0,0,0,0,8,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
71,6,C10H8NOF:BH3,-0.26324,0,1,0,0,0,0,0,1,0,0,0,0,0,8,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
71,7,C10H8NOF:BF3,-0.19852,0,1,0,0,0,0,0,1,0,0,0,0,0,8,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
71,8,C10H8NOF:BCl3,-0.25636,0,1,0,0,0,0,0,1,0,0,0,0,0,8,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
71,9,C10H8NOF:BBr3,-0.24582,0,1,0,0,0,0,0,1,0,0,0,0,0,8,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
71,11,C10H8NOF:BI3,-0.20712,0,1,0,0,0,0,0,1,0,0,0,0,0,8,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
71,12,C10H8NOF:O2S,-0.05198,0,1,0,0,0,0,0,1,0,0,0,0,0,8,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
72,1,C9H5NOF2:AlCl3,-0.13606,0,0,0,0,1,0,0,1,0,0,0,0,0,5,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
72,2,C9H5NOF2:AlH3,-0.11554,0,0,0,0,1,0,0,1,0,0,0,0,0,5,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
72,3,C9H5NOF2:C18F15Al,-0.1158,0,0,0,0,1,0,0,1,0,0,0,0,0,5,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
72,4,C9H5NOF2:C3H9Al,-0.09714,0,0,0,0,1,0,0,1,0,0,0,0,0,5,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
72,5,C9H5NOF2:C2H5AlCl2,-0.12248,0,0,0,0,1,0,0,1,0,0,0,0,0,5,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
72,6,C9H5NOF2:BH3,-0.28342,0,0,0,0,1,0,0,1,0,0,0,0,0,5,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
72,7,C9H5NOF2:BF3,-0.20256,0,0,0,0,1,0,0,1,0,0,0,0,0,5,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
72,8,C9H5NOF2:BCl3,-0.27622,0,0,0,0,1,0,0,1,0,0,0,0,0,5,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
72,9,C9H5NOF2:BBr3,-0.26658,0,0,0,0,1,0,0,1,0,0,0,0,0,5,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
72,10,C9H5NOF2:C18BF15,-0.30452,0,0,0,0,1,0,0,1,0,0,0,0,0,5,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
72,11,C9H5NOF2:BI3,-0.23178,0,0,0,0,1,0,0,1,0,0,0,0,0,5,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
73,1,C10H7NOF2:AlCl3,-0.12106,0,1,0,0,0,0,0,1,0,0,0,0,0,7,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
73,2,C10H7NOF2:AlH3,-0.09744,0,1,0,0,0,0,0,1,0,0,0,0,0,7,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
73,3,C10H7NOF2:C18F15Al,-0.12404,0,1,0,0,0,0,0,1,0,0,0,0,0,7,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
73,4,C10H7NOF2:C3H9Al,-0.07812,0,1,0,0,0,0,0,1,0,0,0,0,0,7,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
73,5,C10H7NOF2:C2H5AlCl2,-0.11096,0,1,0,0,0,0,0,1,0,0,0,0,0,7,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
73,6,C10H7NOF2:BH3,-0.26388,0,1,0,0,0,0,0,1,0,0,0,0,0,7,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
73,7,C10H7NOF2:BF3,-0.20066,0,1,0,0,0,0,0,1,0,0,0,0,0,7,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
73,8,C10H7NOF2:BCl3,-0.25536,0,1,0,0,0,0,0,1,0,0,0,0,0,7,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
73,9,C10H7NOF2:BBr3,-0.24386,0,1,0,0,0,0,0,1,0,0,0,0,0,7,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
73,11,C10H7NOF2:BI3,-0.20078,0,1,0,0,0,0,0,1,0,0,0,0,0,7,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
74,1,C17H12N2O:AlCl3,-0.1419,0,0,0,0,2,0,0,1,0,0,0,0,0,12,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
74,2,C17H12N2O:AlH3,-0.13078,0,0,0,0,2,0,0,1,0,0,0,0,0,12,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
74,3,C17H12N2O:C18F15Al,-0.15146,0,0,0,0,2,0,0,1,0,0,0,0,0,12,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
74,4,C17H12N2O:C3H9Al,-0.11644,0,0,0,0,2,0,0,1,0,0,0,0,0,12,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
74,5,C17H12N2O:C2H5AlCl2,-0.12922,0,0,0,0,2,0,0,1,0,0,0,0,0,12,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
74,6,C17H12N2O:BH3,-0.30748,0,0,0,0,2,0,0,1,0,0,0,0,0,12,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
74,7,C17H12N2O:BF3,-0.25666,0,0,0,0,2,0,0,1,0,0,0,0,0,12,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
74,8,C17H12N2O:BCl3,-0.2899,0,0,0,0,2,0,0,1,0,0,0,0,0,12,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
74,9,C17H12N2O:BBr3,-0.27464,0,0,0,0,2,0,0,1,0,0,0,0,0,12,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
74,10,C17H12N2O:C18BF15,-0.3362,0,0,0,0,2,0,0,1,0,0,0,0,0,12,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
74,11,C17H12N2O:BI3,-0.23994,0,0,0,0,2,0,0,1,0,0,0,0,0,12,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
74,12,C17H12N2O:O2S,-0.0979,0,0,0,0,2,0,0,1,0,0,0,0,0,12,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
75,1,C19H16N2O:AlCl3,-0.12874,0,2,0,0,0,0,0,1,0,0,0,0,0,16,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
